Ano;Mês;Código do Regulado - ANP;Coletor;UF do certificado;Volume(L)
2021;7;3028726412;TASA LUBRIFICANTES LTDA;AL;1601
2021;7;3028726412;TASA LUBRIFICANTES LTDA;BA;30007
2021;7;3028726412;TASA LUBRIFICANTES LTDA;CE;4320
2021;7;3028726412;TASA LUBRIFICANTES LTDA;DF;2779
2021;7;3028726412;TASA LUBRIFICANTES LTDA;ES;5694
2021;7;3028726412;TASA LUBRIFICANTES LTDA;GO;24025
2021;7;3028726412;TASA LUBRIFICANTES LTDA;MA;23
2021;7;3028726412;TASA LUBRIFICANTES LTDA;MG;90896
2021;7;3028726412;TASA LUBRIFICANTES LTDA;MS;3035
2021;7;3028726412;TASA LUBRIFICANTES LTDA;MT;6413
2021;7;3028726412;TASA LUBRIFICANTES LTDA;PA;888
2021;7;3028726412;TASA LUBRIFICANTES LTDA;PB;111
2021;7;3028726412;TASA LUBRIFICANTES LTDA;PE;829
2021;7;3028726412;TASA LUBRIFICANTES LTDA;PI;1184
2021;7;3028726412;TASA LUBRIFICANTES LTDA;PR;86734
2021;7;3028726412;TASA LUBRIFICANTES LTDA;RJ;4683
2021;7;3028726412;TASA LUBRIFICANTES LTDA;RN;140200
2021;7;3028726412;TASA LUBRIFICANTES LTDA;RS;531
2021;7;3028726412;TASA LUBRIFICANTES LTDA;SC;61884
2021;7;3028726412;TASA LUBRIFICANTES LTDA;SE;231
2021;7;3028726412;TASA LUBRIFICANTES LTDA;SP;476261
2021;7;3028726412;TASA LUBRIFICANTES LTDA;TO;40766
2021;8;3050045897;BRAZÃO LUBRIFICANTES LTDA;SP;481078
2021;8;3084527274;ETERNAL INDÚSTRIA, COMÉRCIO, SERVIÇOS E TRATAMENTO DE RESÍDUOS DA AMAZÔNIA LTDA;AM;983101
2021;8;3084527274;ETERNAL INDÚSTRIA, COMÉRCIO, SERVIÇOS E TRATAMENTO DE RESÍDUOS DA AMAZÔNIA LTDA;PA;19755
2021;8;3084527274;ETERNAL INDÚSTRIA, COMÉRCIO, SERVIÇOS E TRATAMENTO DE RESÍDUOS DA AMAZÔNIA LTDA;RR;39950
2021;8;384068;FALUB INDÚSTRIA E COMÉRCIO DE LUBRIFICANTES LTDA.;CE;214034
2021;8;384068;FALUB INDÚSTRIA E COMÉRCIO DE LUBRIFICANTES LTDA.;DF;90814
2021;8;384068;FALUB INDÚSTRIA E COMÉRCIO DE LUBRIFICANTES LTDA.;PA;40
2021;8;384068;FALUB INDÚSTRIA E COMÉRCIO DE LUBRIFICANTES LTDA.;PR;804059
2021;8;384068;FALUB INDÚSTRIA E COMÉRCIO DE LUBRIFICANTES LTDA.;SP;1559696
2021;8;3092678432;INDÚSTRIA PETROQUIMICA DO SUL LTDA;MS;13241
2021;8;3092678432;INDÚSTRIA PETROQUIMICA DO SUL LTDA;PR;204072
2021;8;3092678432;INDÚSTRIA PETROQUIMICA DO SUL LTDA;RS;908598
2021;8;3092678432;INDÚSTRIA PETROQUIMICA DO SUL LTDA;SC;726798
2021;8;3049396591;LUBRASIL LUBRIFICANTES LTDA.;AL;145290
2021;8;3049396591;LUBRASIL LUBRIFICANTES LTDA.;BA;136617
2021;8;3049396591;LUBRASIL LUBRIFICANTES LTDA.;CE;260837
2021;8;3049396591;LUBRASIL LUBRIFICANTES LTDA.;ES;79200
2021;8;3049396591;LUBRASIL LUBRIFICANTES LTDA.;GO;16336
2021;8;3049396591;LUBRASIL LUBRIFICANTES LTDA.;MG;170739
2021;8;3049396591;LUBRASIL LUBRIFICANTES LTDA.;MS;64696
2021;8;3049396591;LUBRASIL LUBRIFICANTES LTDA.;PB;47550
2021;8;3049396591;LUBRASIL LUBRIFICANTES LTDA.;PE;194600
2021;8;3049396591;LUBRASIL LUBRIFICANTES LTDA.;PI;21830
2021;8;3049396591;LUBRASIL LUBRIFICANTES LTDA.;PR;720664
2021;8;3049396591;LUBRASIL LUBRIFICANTES LTDA.;RJ;17463
2021;8;3049396591;LUBRASIL LUBRIFICANTES LTDA.;RN;119706
2021;8;3049396591;LUBRASIL LUBRIFICANTES LTDA.;RS;204584
2021;8;3049396591;LUBRASIL LUBRIFICANTES LTDA.;SC;622916
2021;8;3049396591;LUBRASIL LUBRIFICANTES LTDA.;SE;12329
2021;8;3049396591;LUBRASIL LUBRIFICANTES LTDA.;SP;841913
2021;8;3059723874;LUBRIFICANTES FENIX LTDA;AC;2856
2021;8;3059723874;LUBRIFICANTES FENIX LTDA;AL;39552
2021;8;3059723874;LUBRIFICANTES FENIX LTDA;AM;14295
2021;8;3059723874;LUBRIFICANTES FENIX LTDA;AP;72
2021;8;3059723874;LUBRIFICANTES FENIX LTDA;BA;141293
2021;8;3059723874;LUBRIFICANTES FENIX LTDA;CE;60807
2021;8;3059723874;LUBRIFICANTES FENIX LTDA;DF;6934
2021;8;3059723874;LUBRIFICANTES FENIX LTDA;ES;67252
2021;8;3059723874;LUBRIFICANTES FENIX LTDA;GO;94131
2021;8;3059723874;LUBRIFICANTES FENIX LTDA;MA;30578
2021;8;3059723874;LUBRIFICANTES FENIX LTDA;MG;239915
2021;8;3059723874;LUBRIFICANTES FENIX LTDA;MS;124052
2021;8;3059723874;LUBRIFICANTES FENIX LTDA;MT;83658
2021;8;3059723874;LUBRIFICANTES FENIX LTDA;PA;35989
2021;8;3059723874;LUBRIFICANTES FENIX LTDA;PB;1627
2021;8;3059723874;LUBRIFICANTES FENIX LTDA;PE;149928
2021;8;3059723874;LUBRIFICANTES FENIX LTDA;PI;4741
2021;8;3059723874;LUBRIFICANTES FENIX LTDA;PR;84938
2021;8;3059723874;LUBRIFICANTES FENIX LTDA;RJ;434546
2021;8;3059723874;LUBRIFICANTES FENIX LTDA;RN;7381
2021;8;3059723874;LUBRIFICANTES FENIX LTDA;RO;2356
2021;8;3059723874;LUBRIFICANTES FENIX LTDA;RR;2941
2021;8;3059723874;LUBRIFICANTES FENIX LTDA;RS;144936
2021;8;3059723874;LUBRIFICANTES FENIX LTDA;SC;269212
2021;8;3059723874;LUBRIFICANTES FENIX LTDA;SE;201
2021;8;3059723874;LUBRIFICANTES FENIX LTDA;SP;1300374
2021;8;3059723874;LUBRIFICANTES FENIX LTDA;TO;1999
2021;8;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;AC;12197
2021;8;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;AL;85286
2021;8;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;AM;94979
2021;8;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;AP;70620
2021;8;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;BA;1477458
2021;8;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;CE;350808
2021;8;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;DF;329499
2021;8;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;ES;640099
2021;8;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;GO;991684
2021;8;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;MA;118511
2021;8;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;MG;2156873
2021;8;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;MS;610375
2021;8;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;MT;920867
2021;8;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;PA;222617
2021;8;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;PB;209898
2021;8;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;PE;367807
2021;8;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;PI;193989
2021;8;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;PR;1292013
2021;8;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;RJ;1844402
2021;8;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;RN;78099
2021;8;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;RO;58369
2021;8;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;RR;27490
2021;8;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;RS;1118310
2021;8;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;SC;888422
2021;8;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;SE;60616
2021;8;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;SP;4801197
2021;8;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;TO;59469
2021;8;3006294505;NORTLUB RECICLAGEM DE ÓLEOS MINERAIS LTDA;AM;1501638
2021;8;3006294505;NORTLUB RECICLAGEM DE ÓLEOS MINERAIS LTDA;CE;832403
2021;8;3006294505;NORTLUB RECICLAGEM DE ÓLEOS MINERAIS LTDA;MA;30047
2021;8;3006294505;NORTLUB RECICLAGEM DE ÓLEOS MINERAIS LTDA;MT;654531
2021;8;3006294505;NORTLUB RECICLAGEM DE ÓLEOS MINERAIS LTDA;PE;9495
2021;8;3017195231;PETROLUB INDUSTRIAL DE LUBRIFICANTES LTDA.;BA;114668
2021;8;3017195231;PETROLUB INDUSTRIAL DE LUBRIFICANTES LTDA.;DF;18990
2021;8;3017195231;PETROLUB INDUSTRIAL DE LUBRIFICANTES LTDA.;ES;322459
2021;8;3017195231;PETROLUB INDUSTRIAL DE LUBRIFICANTES LTDA.;GO;153632
2021;8;3017195231;PETROLUB INDUSTRIAL DE LUBRIFICANTES LTDA.;MG;1555304
2021;8;3017195231;PETROLUB INDUSTRIAL DE LUBRIFICANTES LTDA.;MS;305632
2021;8;3017195231;PETROLUB INDUSTRIAL DE LUBRIFICANTES LTDA.;MT;92027
2021;8;3017195231;PETROLUB INDUSTRIAL DE LUBRIFICANTES LTDA.;PA;136510
2021;8;3017195231;PETROLUB INDUSTRIAL DE LUBRIFICANTES LTDA.;PR;178210
2021;8;3017195231;PETROLUB INDUSTRIAL DE LUBRIFICANTES LTDA.;RJ;562038
2021;8;3017195231;PETROLUB INDUSTRIAL DE LUBRIFICANTES LTDA.;SC;628
2021;8;3017195231;PETROLUB INDUSTRIAL DE LUBRIFICANTES LTDA.;SP;736223
2021;8;3023821176;PROLUMINAS LUBRIFICANTES LTDA;AL;96420
2021;8;3023821176;PROLUMINAS LUBRIFICANTES LTDA;BA;1200
2021;8;3023821176;PROLUMINAS LUBRIFICANTES LTDA;CE;184022
2021;8;3023821176;PROLUMINAS LUBRIFICANTES LTDA;ES;6000
2021;8;3023821176;PROLUMINAS LUBRIFICANTES LTDA;GO;319064
2021;8;3023821176;PROLUMINAS LUBRIFICANTES LTDA;MG;451500
2021;8;3023821176;PROLUMINAS LUBRIFICANTES LTDA;MS;29380
2021;8;3023821176;PROLUMINAS LUBRIFICANTES LTDA;MT;241080
2021;8;3023821176;PROLUMINAS LUBRIFICANTES LTDA;PB;9730
2021;8;3023821176;PROLUMINAS LUBRIFICANTES LTDA;PE;18280
2021;8;3023821176;PROLUMINAS LUBRIFICANTES LTDA;PI;6145
2021;8;3023821176;PROLUMINAS LUBRIFICANTES LTDA;PR;392563
2021;8;3023821176;PROLUMINAS LUBRIFICANTES LTDA;RJ;744947
2021;8;3023821176;PROLUMINAS LUBRIFICANTES LTDA;RN;5080
2021;8;3023821176;PROLUMINAS LUBRIFICANTES LTDA;RS;122060
2021;8;3023821176;PROLUMINAS LUBRIFICANTES LTDA;SC;399854
2021;8;3023821176;PROLUMINAS LUBRIFICANTES LTDA;SE;700
2021;8;3023821176;PROLUMINAS LUBRIFICANTES LTDA;SP;2400486
2021;8;3068377894;QUÍMICA INDUSTRIAL SUPPLY LTDA;MS;25
2021;8;3068377894;QUÍMICA INDUSTRIAL SUPPLY LTDA;PR;640
2021;8;3068377894;QUÍMICA INDUSTRIAL SUPPLY LTDA;SP;4320
2021;8;3028726412;TASA LUBRIFICANTES LTDA;AL;7029
2021;8;3028726412;TASA LUBRIFICANTES LTDA;BA;33791
2021;8;3028726412;TASA LUBRIFICANTES LTDA;CE;6
2021;8;3028726412;TASA LUBRIFICANTES LTDA;DF;150150
2021;8;3028726412;TASA LUBRIFICANTES LTDA;ES;5017
2021;8;3028726412;TASA LUBRIFICANTES LTDA;GO;167942
2021;8;3028726412;TASA LUBRIFICANTES LTDA;MA;23
2021;8;3028726412;TASA LUBRIFICANTES LTDA;MG;28053
2021;8;3028726412;TASA LUBRIFICANTES LTDA;MS;57529
2021;8;3028726412;TASA LUBRIFICANTES LTDA;MT;9182
2021;8;3028726412;TASA LUBRIFICANTES LTDA;PA;370
2021;8;3028726412;TASA LUBRIFICANTES LTDA;PB;581
2021;8;3028726412;TASA LUBRIFICANTES LTDA;PE;100367
2021;8;3028726412;TASA LUBRIFICANTES LTDA;PI;36961
2021;8;3028726412;TASA LUBRIFICANTES LTDA;PR;110144
2021;8;3028726412;TASA LUBRIFICANTES LTDA;RJ;375446
2021;8;3028726412;TASA LUBRIFICANTES LTDA;RN;120250
2021;8;3028726412;TASA LUBRIFICANTES LTDA;RS;5460
2021;8;3028726412;TASA LUBRIFICANTES LTDA;SC;44804
2021;8;3028726412;TASA LUBRIFICANTES LTDA;SE;61
2021;8;3028726412;TASA LUBRIFICANTES LTDA;SP;600361
2021;8;3028726412;TASA LUBRIFICANTES LTDA;TO;36937
2021;9;3050045897;BRAZÃO LUBRIFICANTES LTDA;SP;568230
2021;9;3084527274;ETERNAL INDÚSTRIA, COMÉRCIO, SERVIÇOS E TRATAMENTO DE RESÍDUOS DA AMAZÔNIA LTDA;AM;929716
2021;9;3084527274;ETERNAL INDÚSTRIA, COMÉRCIO, SERVIÇOS E TRATAMENTO DE RESÍDUOS DA AMAZÔNIA LTDA;RR;6953
2021;9;384068;FALUB INDÚSTRIA E COMÉRCIO DE LUBRIFICANTES LTDA.;CE;211052
2021;9;384068;FALUB INDÚSTRIA E COMÉRCIO DE LUBRIFICANTES LTDA.;DF;90033
2021;9;384068;FALUB INDÚSTRIA E COMÉRCIO DE LUBRIFICANTES LTDA.;PA;952
2021;9;384068;FALUB INDÚSTRIA E COMÉRCIO DE LUBRIFICANTES LTDA.;PR;1037702
2021;9;384068;FALUB INDÚSTRIA E COMÉRCIO DE LUBRIFICANTES LTDA.;SP;1509173
2021;9;3092678432;INDÚSTRIA PETROQUIMICA DO SUL LTDA;MS;9102
2021;9;3092678432;INDÚSTRIA PETROQUIMICA DO SUL LTDA;PR;254159
2021;9;3092678432;INDÚSTRIA PETROQUIMICA DO SUL LTDA;RJ;3500
2021;9;3092678432;INDÚSTRIA PETROQUIMICA DO SUL LTDA;RS;864909
2021;9;3092678432;INDÚSTRIA PETROQUIMICA DO SUL LTDA;SC;576248
2021;9;3049396591;LUBRASIL LUBRIFICANTES LTDA.;-;1500
2021;9;3049396591;LUBRASIL LUBRIFICANTES LTDA.;AL;175633
2021;9;3049396591;LUBRASIL LUBRIFICANTES LTDA.;BA;164639
2021;9;3049396591;LUBRASIL LUBRIFICANTES LTDA.;CE;164840
2021;9;3049396591;LUBRASIL LUBRIFICANTES LTDA.;ES;69090
2021;9;3049396591;LUBRASIL LUBRIFICANTES LTDA.;GO;2510
2021;9;3049396591;LUBRASIL LUBRIFICANTES LTDA.;MA;300
2021;9;3049396591;LUBRASIL LUBRIFICANTES LTDA.;MG;179789
2021;9;3049396591;LUBRASIL LUBRIFICANTES LTDA.;MS;55003
2021;9;3049396591;LUBRASIL LUBRIFICANTES LTDA.;PB;45497
2021;9;3049396591;LUBRASIL LUBRIFICANTES LTDA.;PE;250314
2021;9;3049396591;LUBRASIL LUBRIFICANTES LTDA.;PI;21250
2021;9;3049396591;LUBRASIL LUBRIFICANTES LTDA.;PR;587695
2021;9;3049396591;LUBRASIL LUBRIFICANTES LTDA.;RJ;31870
2021;9;3049396591;LUBRASIL LUBRIFICANTES LTDA.;RN;69683
2021;9;3049396591;LUBRASIL LUBRIFICANTES LTDA.;RS;343253
2021;9;3049396591;LUBRASIL LUBRIFICANTES LTDA.;SC;717063
2021;9;3049396591;LUBRASIL LUBRIFICANTES LTDA.;SE;47560
2021;9;3049396591;LUBRASIL LUBRIFICANTES LTDA.;SP;1353117
2021;9;3049396591;LUBRASIL LUBRIFICANTES LTDA.;TO;2
2021;9;3059723874;LUBRIFICANTES FENIX LTDA;AC;3207
2021;9;3059723874;LUBRIFICANTES FENIX LTDA;AL;54129
2021;9;3059723874;LUBRIFICANTES FENIX LTDA;AM;6012
2021;9;3059723874;LUBRIFICANTES FENIX LTDA;BA;91523
2021;9;3059723874;LUBRIFICANTES FENIX LTDA;CE;69647
2021;9;3059723874;LUBRIFICANTES FENIX LTDA;DF;10674
2021;9;3059723874;LUBRIFICANTES FENIX LTDA;ES;46722
2021;9;3059723874;LUBRIFICANTES FENIX LTDA;GO;112578
2021;9;3059723874;LUBRIFICANTES FENIX LTDA;MA;62433
2021;9;3059723874;LUBRIFICANTES FENIX LTDA;MG;258990
2021;9;3059723874;LUBRIFICANTES FENIX LTDA;MS;90585
2021;9;3059723874;LUBRIFICANTES FENIX LTDA;MT;73928
2021;9;3059723874;LUBRIFICANTES FENIX LTDA;PA;46281
2021;9;3059723874;LUBRIFICANTES FENIX LTDA;PB;14544
2021;9;3059723874;LUBRIFICANTES FENIX LTDA;PE;204975
2021;9;3059723874;LUBRIFICANTES FENIX LTDA;PI;12650
2021;9;3059723874;LUBRIFICANTES FENIX LTDA;PR;186376
2021;9;3059723874;LUBRIFICANTES FENIX LTDA;RJ;329089
2021;9;3059723874;LUBRIFICANTES FENIX LTDA;RN;8889
2021;9;3059723874;LUBRIFICANTES FENIX LTDA;RO;2601
2021;9;3059723874;LUBRIFICANTES FENIX LTDA;RR;74
2021;9;3059723874;LUBRIFICANTES FENIX LTDA;RS;152943
2021;9;3059723874;LUBRIFICANTES FENIX LTDA;SC;215481
2021;9;3059723874;LUBRIFICANTES FENIX LTDA;SE;1442
2021;9;3059723874;LUBRIFICANTES FENIX LTDA;SP;1899285
2021;9;3059723874;LUBRIFICANTES FENIX LTDA;TO;20188
2021;9;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;AC;27782
2021;9;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;AL;90855
2021;9;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;AM;124503
2021;9;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;AP;850601
2021;9;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;BA;322946
2021;9;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;CE;188701
2021;9;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;DF;473703
2021;9;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;ES;348315
2021;9;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;GO;1782171
2021;9;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;MA;118633
2021;9;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;MG;3968662
2021;9;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;MS;477240
2021;9;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;MT;874257
2021;9;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;PA;258155
2021;9;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;PB;119605
2021;9;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;PE;409516
2021;9;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;PI;104546
2021;9;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;PR;1629913
2021;9;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;RJ;1519573
2021;9;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;RN;87893
2021;9;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;RO;64297
2021;9;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;RR;33517
2021;9;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;RS;1847537
2021;9;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;SC;1427327
2021;9;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;SE;66298
2021;9;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;SP;4680610
2021;9;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;TO;99013
2021;9;3006294505;NORTLUB RECICLAGEM DE ÓLEOS MINERAIS LTDA;AM;1445086
2021;9;3006294505;NORTLUB RECICLAGEM DE ÓLEOS MINERAIS LTDA;CE;841958
2021;9;3006294505;NORTLUB RECICLAGEM DE ÓLEOS MINERAIS LTDA;MA;30000
2021;9;3006294505;NORTLUB RECICLAGEM DE ÓLEOS MINERAIS LTDA;MT;641941
2021;9;3006294505;NORTLUB RECICLAGEM DE ÓLEOS MINERAIS LTDA;PR;537
2021;9;3006294505;NORTLUB RECICLAGEM DE ÓLEOS MINERAIS LTDA;SP;300
2021;9;3017195231;PETROLUB INDUSTRIAL DE LUBRIFICANTES LTDA.;BA;250873
2021;9;3017195231;PETROLUB INDUSTRIAL DE LUBRIFICANTES LTDA.;DF;89803
2021;9;3017195231;PETROLUB INDUSTRIAL DE LUBRIFICANTES LTDA.;GO;696491
2021;9;3017195231;PETROLUB INDUSTRIAL DE LUBRIFICANTES LTDA.;MA;37753
2021;9;3017195231;PETROLUB INDUSTRIAL DE LUBRIFICANTES LTDA.;MG;1374950
2021;9;3017195231;PETROLUB INDUSTRIAL DE LUBRIFICANTES LTDA.;MS;63387
2021;9;3017195231;PETROLUB INDUSTRIAL DE LUBRIFICANTES LTDA.;MT;257902
2021;9;3017195231;PETROLUB INDUSTRIAL DE LUBRIFICANTES LTDA.;PA;261865
2021;9;3017195231;PETROLUB INDUSTRIAL DE LUBRIFICANTES LTDA.;PR;563446
2021;9;3017195231;PETROLUB INDUSTRIAL DE LUBRIFICANTES LTDA.;RJ;109350
2021;9;3017195231;PETROLUB INDUSTRIAL DE LUBRIFICANTES LTDA.;SC;8580
2021;9;3017195231;PETROLUB INDUSTRIAL DE LUBRIFICANTES LTDA.;SP;1379772
2021;9;3023821176;PROLUMINAS LUBRIFICANTES LTDA;AL;103399
2021;9;3023821176;PROLUMINAS LUBRIFICANTES LTDA;BA;1470
2021;9;3023821176;PROLUMINAS LUBRIFICANTES LTDA;CE;174649
2021;9;3023821176;PROLUMINAS LUBRIFICANTES LTDA;ES;450
2021;9;3023821176;PROLUMINAS LUBRIFICANTES LTDA;GO;280201
2021;9;3023821176;PROLUMINAS LUBRIFICANTES LTDA;MA;75000
2021;9;3023821176;PROLUMINAS LUBRIFICANTES LTDA;MG;412610
2021;9;3023821176;PROLUMINAS LUBRIFICANTES LTDA;MS;40030
2021;9;3023821176;PROLUMINAS LUBRIFICANTES LTDA;MT;153130
2021;9;3023821176;PROLUMINAS LUBRIFICANTES LTDA;PB;1500
2021;9;3023821176;PROLUMINAS LUBRIFICANTES LTDA;PE;1200
2021;9;3023821176;PROLUMINAS LUBRIFICANTES LTDA;PR;672100
2021;9;3023821176;PROLUMINAS LUBRIFICANTES LTDA;RJ;822586
2021;9;3023821176;PROLUMINAS LUBRIFICANTES LTDA;RN;1000
2021;9;3023821176;PROLUMINAS LUBRIFICANTES LTDA;RS;226393
2021;9;3023821176;PROLUMINAS LUBRIFICANTES LTDA;SC;540770
2021;9;3023821176;PROLUMINAS LUBRIFICANTES LTDA;SP;1959601
2021;9;3023821176;PROLUMINAS LUBRIFICANTES LTDA;TO;38
2021;9;3068377894;QUÍMICA INDUSTRIAL SUPPLY LTDA;MS;45
2021;9;3068377894;QUÍMICA INDUSTRIAL SUPPLY LTDA;PR;245
2021;9;3068377894;QUÍMICA INDUSTRIAL SUPPLY LTDA;SP;6060
2021;9;3028726412;TASA LUBRIFICANTES LTDA;AL;203
2021;9;3028726412;TASA LUBRIFICANTES LTDA;BA;68996
2021;9;3028726412;TASA LUBRIFICANTES LTDA;CE;6
2021;9;3028726412;TASA LUBRIFICANTES LTDA;ES;30996
2021;9;3028726412;TASA LUBRIFICANTES LTDA;GO;20119
2021;9;3028726412;TASA LUBRIFICANTES LTDA;MA;23
2021;9;3028726412;TASA LUBRIFICANTES LTDA;MG;51039
2021;9;3028726412;TASA LUBRIFICANTES LTDA;MS;15398
2021;9;3028726412;TASA LUBRIFICANTES LTDA;MT;29206
2021;9;3028726412;TASA LUBRIFICANTES LTDA;PB;17
2021;9;3028726412;TASA LUBRIFICANTES LTDA;PE;478
2021;9;3028726412;TASA LUBRIFICANTES LTDA;PR;52957
2021;9;3028726412;TASA LUBRIFICANTES LTDA;RJ;471258
2021;9;3028726412;TASA LUBRIFICANTES LTDA;RN;51
2021;9;3028726412;TASA LUBRIFICANTES LTDA;RO;318
2021;9;3028726412;TASA LUBRIFICANTES LTDA;RS;1104
2021;9;3028726412;TASA LUBRIFICANTES LTDA;SC;90664
2021;9;3028726412;TASA LUBRIFICANTES LTDA;SE;150008
2021;9;3028726412;TASA LUBRIFICANTES LTDA;SP;414015
2021;9;3028726412;TASA LUBRIFICANTES LTDA;TO;12030
2021;10;3050045897;BRAZÃO LUBRIFICANTES LTDA;SP;515605
2021;10;3084527274;ETERNAL INDÚSTRIA, COMÉRCIO, SERVIÇOS E TRATAMENTO DE RESÍDUOS DA AMAZÔNIA LTDA;AM;932733
2021;10;3084527274;ETERNAL INDÚSTRIA, COMÉRCIO, SERVIÇOS E TRATAMENTO DE RESÍDUOS DA AMAZÔNIA LTDA;PA;6928
2021;10;3084527274;ETERNAL INDÚSTRIA, COMÉRCIO, SERVIÇOS E TRATAMENTO DE RESÍDUOS DA AMAZÔNIA LTDA;RR;37855
2021;10;384068;FALUB INDÚSTRIA E COMÉRCIO DE LUBRIFICANTES LTDA.;CE;222175
2021;10;384068;FALUB INDÚSTRIA E COMÉRCIO DE LUBRIFICANTES LTDA.;DF;90000
2021;10;384068;FALUB INDÚSTRIA E COMÉRCIO DE LUBRIFICANTES LTDA.;PA;83
2021;10;384068;FALUB INDÚSTRIA E COMÉRCIO DE LUBRIFICANTES LTDA.;PR;559833
2021;10;384068;FALUB INDÚSTRIA E COMÉRCIO DE LUBRIFICANTES LTDA.;SP;1523943
2021;10;3092678432;INDÚSTRIA PETROQUIMICA DO SUL LTDA;MS;13894
2021;10;3092678432;INDÚSTRIA PETROQUIMICA DO SUL LTDA;PR;529930
2021;10;3092678432;INDÚSTRIA PETROQUIMICA DO SUL LTDA;RS;823907
2021;10;3092678432;INDÚSTRIA PETROQUIMICA DO SUL LTDA;SC;755385
2021;10;3092678432;INDÚSTRIA PETROQUIMICA DO SUL LTDA;SP;100
2021;10;3049396591;LUBRASIL LUBRIFICANTES LTDA.;AL;104744
2021;10;3049396591;LUBRASIL LUBRIFICANTES LTDA.;BA;210549
2021;10;3049396591;LUBRASIL LUBRIFICANTES LTDA.;CE;214477
2021;10;3049396591;LUBRASIL LUBRIFICANTES LTDA.;ES;99694
2021;10;3049396591;LUBRASIL LUBRIFICANTES LTDA.;GO;58046
2021;10;3049396591;LUBRASIL LUBRIFICANTES LTDA.;MG;188519
2021;10;3049396591;LUBRASIL LUBRIFICANTES LTDA.;MS;25805
2021;10;3049396591;LUBRASIL LUBRIFICANTES LTDA.;PB;69900
2021;10;3049396591;LUBRASIL LUBRIFICANTES LTDA.;PE;236098
2021;10;3049396591;LUBRASIL LUBRIFICANTES LTDA.;PI;20830
2021;10;3049396591;LUBRASIL LUBRIFICANTES LTDA.;PR;572107
2021;10;3049396591;LUBRASIL LUBRIFICANTES LTDA.;RJ;10300
2021;10;3049396591;LUBRASIL LUBRIFICANTES LTDA.;RN;53201
2021;10;3049396591;LUBRASIL LUBRIFICANTES LTDA.;RS;250458
2021;10;3049396591;LUBRASIL LUBRIFICANTES LTDA.;SC;129573
2021;10;3049396591;LUBRASIL LUBRIFICANTES LTDA.;SE;42872
2021;10;3049396591;LUBRASIL LUBRIFICANTES LTDA.;SP;1134387
2021;10;3059723874;LUBRIFICANTES FENIX LTDA;AC;1659
